id,customer_id,age,gender,income,education,marital_status,children,credit_score,purchase_frequency,avg_purchase_amount,days_since_last_purchase,total_purchases,returns_count,satisfaction_score,churned
380,380,32,女性,27167.215748383012,高校,既婚,3,702.9306211790573,0.3449277316223281,4777.5917324222455,57.405385631513525,19,5,3.2331060976156634,False
381,381,32,女性,14132.804170704107,大学院,既婚,0,603.3696022555088,32.71836225616897,2274.9400843120916,23.848815629468383,17,2,4.445450875826268,False
382,382,36,男性,17699.131504899975,短大,独身,1,498.70432333997326,0.1256517505737079,1424.2577620020882,6.593749154280619,19,2,4.324539061614784,False
383,383,13,男性,31608.79485076455,大学,既婚,2,681.0858190794811,9.016450262927483,2352.7619739721263,11.449024770257715,25,7,2.1281694191586844,False
384,384,37,男性,,短大,離婚,1,492.13247980970107,2.2735407512681305,2756.204874036106,9.935627922283349,21,1,3.190949777297096,False
385,385,33,男性,,大学院,既婚,2,628.7498635308834,9.213647019230539,4124.525087957593,22.705559674435253,23,3,1.3328708109602818,False
386,386,47,女性,18037.025694130614,高校,既婚,1,767.8948399236667,4.044142657643495,2043.6149456655148,1.592078112186919,16,0,4.661007536123034,True
387,387,50,女性,24645.321464981713,大学院,既婚,1,709.675864630185,11.595159490631033,2055.770841329514,5.178367061315294,24,1,2.6170508602606124,True
388,388,73,女性,,専門学校,離婚,2,447.6346021987833,13.03150758429547,3976.563850041815,50.25019585824836,15,2,2.5747047355560855,True
389,389,59,女性,10838.036604403474,専門学校,独身,3,670.0451504340317,0.04569911248703786,1973.240638969247,4.267789452189501,19,1,2.211021482471813,False
390,390,36,男性,9132.507628747326,大学,離婚,1,618.0830085397406,0.3920361822242118,2825.1167427176347,7.973557791005404,21,2,2.8426549788428153,False
391,391,31,男性,,大学院,独身,1,522.628259927455,1.4408024648555153,2842.401706158158,18.11952690418938,26,0,2.007037546181792,False
392,392,52,男性,41410.59528023309,大学,独身,0,683.5021295802103,5.532951387243616,3182.027530799504,21.839668278157323,16,1,2.499409091187218,False
393,393,25,女性,16715.15257855233,大学,独身,1,600.8262151209273,10.958448458592436,2380.451695980753,43.26822973325787,20,0,4.199788194339527,False
394,394,72,男性,79149.96656110826,専門学校,既婚,1,601.4465961360502,3.0803932379874883,2257.2480741377894,17.78995774274177,17,4,4.337022014340688,False
395,395,62,男性,16611.926839595133,大学,既婚,2,662.404511842672,4.669386315128416,3296.0113431914087,46.80009882702762,23,2,2.2167299105140645,False
396,396,37,女性,24155.699891844317,専門学校,独身,0,587.4115469098515,1.044353553147773,2278.3373968791607,28.897249334954914,19,1,2.8760577222111516,False
397,397,19,女性,47622.23134657154,高校,独身,1,659.5735833866563,8.172928261113908,1982.292422213004,3.6006824638255135,23,0,4.4952791051202095,False
398,398,65,男性,60056.823062713665,大学院,既婚,3,590.6675110370065,17.106201226144655,4308.4780339256795,5.0998668309122746,16,8,1.2106933273187885,True
399,399,43,男性,61743.98175716977,大学,離婚,2,596.1538539377458,1.56396657152553,3451.032064479615,17.236066672339515,14,1,4.556579847983142,False
400,400,63,男性,40303.07772219768,専門学校,独身,2,749.2929769295528,3.4142612939454993,5065.715745434094,15.169640140881665,23,3,1.8767373826093268,False
401,401,21,男性,36755.06296495414,短大,離婚,2,759.4671636380276,0.45025875581324126,3771.357500605392,40.82397661336262,24,2,3.7141569768575033,True
402,402,36,男性,29621.729466876615,大学,既婚,1,479.13457528573747,4.095101650792105,2037.659052226077,26.077716133308158,21,1,3.330206785538401,False
403,403,45,男性,32506.01857459028,高校,独身,1,724.7072843846553,3.493648085488875,3068.397667810869,14.737214182023418,22,1,3.2117629927570084,False
404,404,45,女性,16720.773404781383,高校,離婚,0,789.8591004626105,0.7799747214277022,2198.0184382662046,5.617380064102917,22,4,4.4374408990112855,False
405,405,38,女性,14631.039707281092,短大,離婚,0,805.7376817403576,2.917574925717928,1816.228034586989,7.7179655465304915,17,1,1.406288574578645,False
406,406,54,女性,21989.333443630778,専門学校,離婚,2,702.0379725885119,2.0331137802694856,2606.69960786303,25.705370173620338,28,1,2.388112101302544,True
407,407,28,男性,20229.71189803881,大学,既婚,0,544.2602142256103,3.6889539585805995,4001.6412265618405,16.520213866697517,13,2,3.1530109853790624,False
408,408,42,女性,17560.124819509405,専門学校,既婚,1,712.9980840347534,4.405273574731803,3237.2316457746015,21.703707988409036,24,2,4.24515541578416,False
409,409,46,男性,31200.634924300764,高校,離婚,1,563.0747644784084,0.04265935867707807,1963.986785678883,5.61438295694001,17,0,1.865772333646686,False
410,410,52,男性,35512.94668339558,専門学校,離婚,0,615.7034833843346,7.156583803128508,2579.3624305539747,32.621826130850046,16,2,4.211719365497105,True
411,411,55,女性,23021.951277923377,高校,既婚,0,688.3082157044819,6.241614309450587,2855.8934758653677,57.42569362715231,15,1,2.598553929975743,False
412,412,28,男性,46109.073905022655,専門学校,離婚,1,569.5240653381261,2.28079069928789,1795.908433178386,8.94973535689643,18,3,1.7556554257347816,False
413,413,21,男性,12446.010925154424,短大,離婚,1,535.3599693282216,0.2719426910483822,3692.1037981692784,20.28954119865946,19,1,4.035945761773931,False
414,414,64,女性,19993.65536305359,大学院,既婚,1,696.5773318490824,7.031108792612709,2783.263647737571,111.30594762816933,19,2,1.3635956058981913,False
415,415,49,女性,15391.779384860609,短大,離婚,1,836.7224204312315,15.52496419800347,1964.1631224847235,12.159831851138522,21,6,3.0590694963017717,False
416,416,33,女性,8662.266531145757,短大,離婚,1,774.3234330479464,1.3731816702412805,1931.1055116588614,27.1194795100185,18,3,1.2555031354475537,False
417,417,68,男性,21134.449315257785,大学院,離婚,0,720.7186185050095,1.9542960798780618,4147.243532385671,2.8357727329206877,29,0,2.4256714206311503,False
418,418,46,女性,20725.62726829812,大学院,既婚,1,747.9185435589733,1.0155582409906039,2659.134812359574,27.943273433044713,24,2,3.4043071960255706,False
419,419,62,女性,46944.666171931494,大学,離婚,3,713.7719497181916,4.3011605134773765,4260.345795777975,2.8171834979291273,16,4,3.2244621659488524,False
420,420,46,男性,30194.221448128348,大学,既婚,0,694.9900229409393,0.8411548529804211,4777.375633052661,95.99826263359776,20,0,2.618621671618666,True
421,421,75,女性,13199.135154577303,短大,既婚,0,739.8617839598647,2.2017887633851245,4051.0625424704895,37.7278170280381,17,3,2.7161919758884627,False
422,422,71,女性,55661.62797234166,短大,独身,0,513.1636907945978,5.970327123366266,2540.1298379638843,46.557690183579446,22,2,1.9070782134030662,False
423,423,41,女性,40559.156745989,高校,独身,1,669.9485299442913,4.106220922831712,1409.0145863691712,36.53245371000006,28,3,2.8235303536964116,False
424,424,59,男性,29467.66536127659,高校,離婚,0,641.9051793756157,2.4425699842621964,3274.4293589987938,26.728123498663738,16,2,4.813019422883337,False
425,425,54,男性,19668.19121407623,大学,既婚,2,,2.7257880800598078,5582.951794482459,17.930353004506173,22,3,4.401811671135162,False
426,426,65,男性,13633.433242521747,大学,独身,0,603.862778525321,4.128947786646454,2949.4765017359828,58.636833580615914,24,1,1.5809314763053752,False
427,427,30,男性,18286.10227827453,高校,離婚,0,702.0487844774232,0.02940996470037823,1640.9905696434378,94.28222286988193,20,3,1.1191231492836837,False
428,428,55,女性,37963.266869154264,高校,独身,0,568.2071990312393,0.40881605524545955,2434.596835254485,20.736641457278132,25,1,4.734097250866522,False
429,429,60,男性,56516.79632066212,専門学校,独身,0,596.6145070607965,10.654013887161444,2821.0939593929447,80.44299993480314,23,5,3.1069989995229905,False
430,430,18,男性,47649.230699521184,専門学校,既婚,1,584.61200863479,0.4053940788187814,2144.3750346559877,26.264031639805744,19,0,3.151351292597231,False
431,431,27,女性,17250.135700200666,高校,既婚,0,736.3946637269869,6.1345628721428795,1381.3461995944238,23.190669216547093,18,6,4.122871982826089,False
432,432,14,女性,12584.123809770173,専門学校,独身,3,648.8276496790807,12.63102904748308,2894.7231902322574,18.18062461797794,24,3,2.258755895485306,False
433,433,40,女性,23634.03524438574,大学院,独身,1,603.9167660203237,1.5782381391324318,2355.567905221167,7.044635160171425,15,2,2.9276302753440087,False
434,434,55,男性,9097.73096782609,大学,既婚,0,612.6570304983819,2.3140791141269093,5073.608089790073,0.11179787877849928,24,3,4.87465165258695,False
435,435,67,男性,25889.269507044548,大学,離婚,0,650.3880616680407,4.207324262370907,3072.6942033603996,8.292620689852155,20,1,3.6885947477296286,True
436,436,46,男性,20459.420322091646,高校,既婚,2,812.2174918869854,10.673036659965561,3431.9149164951114,21.383552744816484,22,3,1.6149801279831437,False
437,437,69,女性,17448.025145803775,短大,独身,1,,14.22842893010418,2876.3406481775296,14.339136296988443,27,1,1.5329069919374132,False
438,438,24,女性,9923.376013928775,高校,離婚,0,717.5509997679785,6.726976211605292,3065.9721961676055,17.85259966561833,16,2,1.8170590333320216,False
439,439,19,男性,28475.52009975558,専門学校,独身,0,697.1862338031008,0.45301506429202637,1815.8522822716757,118.34912554636165,23,2,4.06684669768287,True
440,440,44,女性,16876.03049369074,短大,離婚,0,561.7034601553224,5.530513693904129,2181.897321948511,12.936061071293322,19,1,2.181508015362464,False
441,441,50,女性,12271.583477444834,専門学校,独身,0,796.6873290154687,2.6407382873178316,4132.279250641526,18.05441636151537,18,2,1.0855553867003191,False
442,442,44,女性,5238.910801288404,大学院,離婚,3,703.9280450880676,3.1810089422309273,3174.287862581911,4.29933351922731,20,2,4.7766974540226474,False
443,443,13,男性,21725.512658283813,専門学校,離婚,1,599.2266696770243,0.2519863236322508,2645.0570806227356,1.4743753942716493,34,2,1.6788536655796427,False
444,444,43,女性,53429.9002667497,大学院,独身,0,464.05866740537397,1.0601658747167693,3449.040558764053,44.80429799891318,21,5,1.0382327445922743,False
445,445,25,女性,50545.52060029857,大学院,離婚,0,672.9146834499113,7.8154824707867885,3469.4750287541888,25.366803389394747,20,1,1.948526409533292,False
446,446,55,男性,17526.194541275767,専門学校,既婚,2,645.5254415244017,3.0253045436561354,5416.842661323812,42.90172104090065,21,0,1.9401151484725347,True
447,447,50,男性,16299.569408982865,専門学校,独身,2,546.9287068733881,1.795261993738553,3130.4119965593386,4.870725883464553,15,4,2.688021003382892,False
448,448,30,女性,27844.399445899046,大学院,既婚,0,545.6385589864364,2.4226964007842353,2167.3223127989854,25.446962882273265,20,4,4.681559326000148,True
449,449,37,女性,13370.516229808742,短大,独身,0,736.8509867119504,9.634444003408664,2879.2670814209305,8.776516100107363,24,3,4.516739671116392,False
450,450,29,男性,25614.040826794604,大学院,離婚,2,454.4305092679005,6.911492125683641,3576.964047315127,7.765524176043605,15,4,2.8275782199297117,False
451,451,44,男性,32307.03021337047,大学,離婚,2,681.4282755073036,1.5894378127310054,4018.6355293156043,0.3477886023819972,20,2,2.643599619967226,False
452,452,59,女性,40678.97332215231,大学院,離婚,1,631.2563024689139,0.6249928770167232,1836.2678316781357,4.189613409879491,16,0,3.220036345899405,False
453,453,30,女性,20950.608321615742,短大,独身,1,699.7154828353439,1.4517496176464921,3216.7024046192946,11.100106067177736,13,0,,True
454,454,52,女性,19893.794440322068,大学,既婚,1,620.5694990139799,12.676146354297877,2277.476980550303,3.7287835148845043,18,3,1.2087399678654513,False
455,455,37,女性,14200.162775992556,高校,既婚,1,679.3274965260315,4.356453442039596,2514.955585694202,127.75911985019123,21,4,4.756896544684826,True
456,456,33,男性,14567.66787629597,高校,独身,3,575.7225155471291,3.812274173051322,3842.0136158589544,11.072519205012865,21,2,1.746795939508691,True
457,457,43,女性,19668.24241977034,短大,独身,0,645.0795083826631,4.536575662909962,3728.9223691837187,4.189034676160093,29,0,1.7936029169828656,False
458,458,29,女性,26467.762272800443,大学院,既婚,1,698.9083878150743,2.2787545436758383,2432.2067739146546,6.659912993278011,22,0,2.8898413154157905,True
459,459,36,男性,34779.80958726766,専門学校,既婚,1,665.087187127547,8.228098766509945,2843.091779312525,26.58035608136121,24,1,2.966453379361323,False
460,460,27,女性,14741.331950605116,短大,既婚,1,688.0306842401544,3.704195357913526,2538.111200310727,1.9855891032372026,17,1,1.0737368388029678,False
461,461,74,男性,46459.87354327017,大学,既婚,1,557.2078700548353,0.6207230914884594,7097.592329422254,59.50957269198467,23,2,1.5918189550958828,True
462,462,45,女性,19234.064899593253,大学,独身,1,590.9325438115148,0.6909403755384238,3240.5794971344612,97.71266118661313,13,0,2.512619274242967,True
463,463,34,女性,21792.395394944604,高校,独身,0,592.6660160784055,3.848620259721895,2317.294273482171,8.500640301178226,22,0,3.7349227740421562,False
464,464,48,男性,15159.674082146063,大学,離婚,0,622.3510244413247,13.7891089065929,4432.194637500383,17.94030694136768,9,1,1.9136738273277434,False
465,465,43,男性,6554.321420004908,短大,既婚,4,785.8582869617828,1.8433914961179783,4479.373221494995,0.6714928166467319,18,2,2.6920577849670506,False
466,466,41,女性,34269.90004524356,大学,離婚,0,614.5821244464299,10.183487860880781,5102.578163107461,30.708781278641563,18,1,3.2293802588658673,False
467,467,54,女性,31838.194996603248,短大,独身,1,535.6440540234499,7.221642919395396,5576.954426969297,16.02927949702865,27,4,4.554369978493169,False
468,468,56,女性,19136.18303079339,専門学校,独身,1,704.1645687850593,1.423847875510038,3686.0638665117326,9.443725157915878,21,2,2.3042820093084933,False
469,469,37,男性,22776.74546281162,高校,離婚,1,784.6643431434481,0.185087601075609,2683.9489475176133,6.951800081470198,29,3,1.534233063453934,False
470,470,36,女性,,大学,既婚,0,523.878814814769,0.5370757089104837,2805.1575101143444,31.841496137537284,16,2,2.957088903590433,False
471,471,40,男性,10084.219664674582,短大,既婚,1,847.281075471809,6.518853983771997,2730.875163502354,16.146779811146313,19,3,3.9868864067362484,False
472,472,10,男性,16906.841835583808,大学院,既婚,1,691.5176602323072,1.1136540452741226,2640.895623269956,5.941065715125517,26,0,1.4394390282109337,False
473,473,22,女性,32765.5304151654,高校,既婚,1,,2.3202741564568234,4324.1939938119995,35.04939517976119,21,4,2.6987339667878416,False
474,474,65,男性,11764.658669993756,専門学校,離婚,0,796.7071635043314,3.4827565000926217,2981.6027547484573,24.977262888039398,13,2,1.0711405650499337,False
475,475,69,女性,25508.805010699514,短大,離婚,2,747.2617642707742,6.463440314127133,3989.5214264513274,58.70016712938595,13,2,1.1342367265890045,False
476,476,41,女性,11178.069950562898,専門学校,独身,2,638.9464402992318,0.6008550538363867,3651.7251050219124,3.749075414778973,13,1,2.9318134528666624,False
477,477,53,女性,27811.78112036165,専門学校,既婚,2,771.7698144191415,2.607464969237068,2143.946376813622,46.20667624328385,22,2,2.1927891926037177,False
478,478,49,女性,21637.41473471701,大学,既婚,0,675.459976987092,3.3186497974570357,1780.8516769302676,33.58130238106139,10,1,4.380429196021648,False
479,479,91,女性,9822.530848735647,大学,既婚,0,759.048472490764,3.891641864669493,2056.994282250461,3.665399761452566,22,1,3.408617224505817,True
480,480,61,男性,39433.44831834923,短大,離婚,1,769.9875483780684,8.528660519464122,2622.7747197166536,35.60567712396001,16,0,2.8157318469719614,False
481,481,43,男性,15255.634841647083,大学院,既婚,1,540.9103410027232,0.9417677338678563,3103.539241605513,17.477560058516648,17,3,2.6317414842171853,False
482,482,30,女性,14689.287733320803,短大,離婚,0,729.4301131977006,8.246912184870448,2454.0865701213183,87.00436517238768,19,5,2.988981920758253,False
483,483,20,女性,24349.93839712825,大学院,既婚,1,631.8108081486629,5.90255804397267,3680.925683728221,4.5809493224069335,22,2,1.1617553248506454,True
484,484,48,男性,39117.24411520281,専門学校,既婚,1,,4.058198999294619,2544.512711453061,30.88658741029895,16,1,4.571173425682639,False
485,485,33,男性,13254.456182201664,高校,独身,2,662.7092748842798,6.0120013803604415,3219.840913121908,14.437035994524358,18,0,4.993212622935833,True
486,486,23,男性,22716.34355771605,短大,既婚,1,658.6970217575358,2.6552924991185596,3087.9863913804293,94.26763315257764,24,1,1.7259484994347947,False
487,487,35,男性,27293.61988913194,短大,既婚,1,802.352531222904,0.7448067567136397,5015.708304122705,12.013202927492769,16,2,1.481531859098479,False
488,488,28,女性,31149.47915816198,大学院,独身,1,513.3552373105937,5.4795582972415735,2224.812057447875,98.25220443146786,21,0,1.574309853794381,True
489,489,70,女性,24057.94988927337,専門学校,離婚,1,477.7656643130214,3.7187541607196106,5782.120294432177,69.52665292417912,21,2,3.6441082329374686,False
490,490,58,男性,18333.51492428305,専門学校,離婚,0,456.6709928334427,5.099580443161509,2494.1294866990265,9.457075877024863,21,1,3.645763353803099,False
491,491,44,女性,14562.498243290545,大学院,既婚,3,756.9144263935914,2.062439408500661,1994.1694620462677,48.819164249731564,14,1,4.391696649113644,False
492,492,67,男性,22995.916634592133,専門学校,離婚,1,572.656250813234,11.868610808496916,2793.150649899486,162.81318448981594,11,5,4.007305553705013,False
493,493,46,女性,,大学,既婚,3,663.2186469514886,4.426018264189117,7879.67347326964,8.73717181805718,15,0,2.798758693477359,False
494,494,32,男性,5111.891433495368,高校,独身,0,638.5282875875421,0.44635592010650177,3899.336036237989,17.22239812610522,22,2,3.4514214462612753,False
495,495,67,女性,27399.49611048657,短大,独身,0,561.362485936002,2.9874034185333906,3572.0296085592627,22.03037341503609,21,0,3.7531386814720316,False
496,496,53,男性,34612.404921804125,高校,既婚,0,735.1477237555698,7.06023680085109,3784.0723822577543,10.483794036881699,21,0,3.0509458811409007,False
497,497,29,男性,6758.348147032154,短大,独身,0,637.2537031782615,7.902662679606205,2366.392590086178,0.46147640099667203,17,0,2.9026039378065467,False
498,498,42,女性,13294.884918551452,大学,独身,1,626.2264922961615,3.4119962627634064,3287.271975151437,7.458812121510453,25,3,3.580389782570613,True
499,499,31,男性,30018.739946406018,専門学校,既婚,1,673.2871307740251,11.256968633491734,2983.196602824838,9.935934269424674,18,4,3.229898195902615,False
500,500,24,女性,61620.36742298929,大学院,既婚,0,722.0772084838217,1.5576095646060923,5129.277164308116,17.5880184636505,25,4,3.5757692213436414,False
501,501,58,女性,22256.666347370297,大学,独身,0,554.1023756465552,2.643239991812347,2885.3274836313453,5.629762451760727,30,1,3.4514190958534554,False
502,502,73,男性,15305.974622911288,高校,離婚,0,737.2918347333286,11.443258602637753,2661.1590411447755,61.967190282674245,16,2,3.8767862420546186,False
503,503,24,女性,20101.54143565034,大学院,離婚,1,794.985351977335,11.329179295211617,2101.8226603799094,36.614361690868606,18,2,3.5712140351315043,False
504,504,53,女性,43802.15121140449,専門学校,既婚,0,507.3877631238824,5.78723981117883,3108.8381372498684,2.6715101661264473,21,1,3.078969945749069,False
505,505,35,女性,15946.87095245074,大学,既婚,1,677.8298979127832,9.794287172239418,3254.7981813261604,31.50258916516491,26,3,3.727187245137546,False
506,506,37,女性,14770.747693301719,大学院,離婚,0,619.5077787642673,0.46481764498098466,2078.7531452565368,31.809724611254314,22,3,2.797927860741712,False
507,507,36,女性,17302.879970410868,大学,独身,2,719.923058072014,10.012216439801866,3415.055696417537,93.85814985013062,18,2,1.9666849038904042,False
508,508,32,男性,13675.151363675508,大学,離婚,1,528.3340787473148,1.932872619382958,3196.954309053843,0.09076330194175314,16,1,1.0056728805356618,False
509,509,45,女性,23419.754579491953,専門学校,離婚,0,812.8938225643576,0.9820913253210378,4040.136380622017,8.547873950419218,17,3,3.2398565885833728,False
510,510,32,女性,49629.427305527235,短大,離婚,2,489.21051935709306,1.3680401327971161,4288.577772395793,78.84591677562531,15,0,3.362620906434564,False
511,511,49,女性,25888.12469502464,大学院,離婚,4,625.5719060223466,2.706153613864073,3066.474434752019,80.70656578818554,27,3,4.888195859102858,False
512,512,44,女性,19415.42726616205,専門学校,既婚,0,693.429607599536,1.4463633813210226,2184.387034493773,38.25186680808673,22,2,2.445913336377102,False
513,513,41,女性,19036.136361090543,大学,既婚,1,581.3663153065175,1.932487573370595,2323.461842196768,43.54269678837139,27,1,2.576532971313247,True
514,514,31,男性,10080.968271087648,専門学校,独身,0,565.6598451542962,0.7250045038303666,5057.554266668477,2.878248985543655,18,3,1.807198325368761,False
515,515,36,女性,34253.87200610098,短大,独身,1,672.2235636630523,1.756140208967916,3132.688366542495,21.63873611150153,17,3,1.2821371809492876,False
516,516,56,男性,21185.693575055047,大学院,独身,0,657.775991999108,4.246477107245864,5033.375612153971,7.902681393070995,14,2,4.091217971446962,False
517,517,52,男性,20125.84407867378,短大,独身,0,650.593816941515,2.915670895410271,3461.9297560749014,5.998123862802837,21,3,1.9987242573573,False
518,518,30,男性,108722.47178788802,高校,離婚,2,735.8688511465626,2.1287377759519637,3737.307424497957,49.86986380377921,22,2,3.4356194441201517,False
519,519,46,男性,25575.149955948742,大学院,既婚,0,610.5527306571979,6.861013164893697,3950.577638788463,4.352095850106673,19,1,3.751092142181926,True
520,520,56,女性,15125.002904807425,短大,既婚,2,681.9592649795004,11.198519631611566,2065.3569666824196,18.970122659796573,19,3,2.8849467491665908,False
521,521,19,男性,17797.64104430833,大学,独身,1,599.3397191724185,7.069134080741264,3268.4960189072367,83.69973307437246,20,1,4.5054084521087665,False
522,522,53,男性,39113.49607590651,大学院,独身,3,565.0670514170592,2.017340782602069,2056.786987983298,6.1676584294899826,24,2,2.775179363918915,False
523,523,35,女性,,大学院,離婚,4,621.5241371509982,6.821532729895246,2736.749812948875,114.49241847907389,17,2,2.1396344921670605,False
524,524,53,女性,10730.667160814046,専門学校,離婚,0,600.1234812806368,0.8242563686965275,3612.1227244805923,154.955506834085,16,4,4.584062091846489,False
525,525,33,女性,34878.10220518294,大学,独身,2,605.1196198837218,0.6981381884971,2191.627796624804,24.332064715719916,22,1,4.446257136999826,False
526,526,17,男性,15770.997914174124,高校,既婚,0,766.5327417802162,2.120389051557105,3525.5833727121035,5.595047072944178,24,1,1.656159788305652,False
527,527,20,女性,56198.69911021324,短大,既婚,1,624.5896545964446,8.243554729925831,1901.6730006195837,11.398521541828629,24,2,1.1038440734156838,False
528,528,45,女性,37798.474848005804,専門学校,既婚,1,583.7093327720136,1.4141244201820313,4200.655851453391,16.575107904510386,17,3,1.3599422253984828,True
529,529,48,男性,17612.057860710247,短大,独身,1,652.8078774047991,0.3267124019240458,2442.234908981743,11.102543270619485,19,1,2.1461895942152682,False
530,530,31,女性,41794.00473641034,高校,既婚,1,660.4227939128408,0.7061449172058737,2190.455457687717,9.881616199608164,21,1,4.889039206966842,False
531,531,54,女性,22786.59618083175,高校,離婚,0,531.3118770405929,9.785941442802397,1937.9640170073606,107.51365519725607,20,2,3.2340646126433,False
532,532,20,女性,33738.22807102917,大学院,離婚,2,620.1593728076157,5.0226500131837994,2505.375368878794,4.994562181939501,21,1,2.4930469281170753,False
533,533,44,女性,28067.466496246692,高校,独身,3,616.1315675901403,1.4597971256119666,1681.9623528545949,39.65206493632365,19,2,4.5548643784509855,False
534,534,26,男性,14426.494235161135,短大,離婚,1,632.7855726291526,4.051729969479178,2528.749670720221,0.012311208927487887,16,2,2.8125453259139985,False
535,535,35,女性,15966.133215040543,大学,独身,0,722.5528373037986,3.749430296588934,4145.77949921277,27.203779657758027,15,1,2.2609545136040845,False
536,536,45,女性,36863.61900276057,大学,既婚,0,663.6671871162882,5.3273768336258325,2816.883807348488,74.28780557627636,18,1,4.764878114982629,True
537,537,32,男性,18631.562570166636,大学院,既婚,1,772.7937347385331,1.3275651870097747,2093.817879752197,10.187544221345162,23,2,4.398070664770712,False
538,538,39,女性,18000.87718838578,短大,既婚,0,648.8339644111185,9.990339665878519,3190.327946277709,6.15638227486473,18,1,4.374673501677764,True
539,539,60,男性,13662.890450325316,短大,離婚,0,827.6087280380065,1.8507448622218665,3106.862746240527,31.63899277823316,16,2,,False
540,540,36,女性,27222.511340256522,高校,独身,2,603.9224986268347,5.923002556813514,5361.413804476709,37.40655606009953,20,2,4.15775359526182,True
541,541,57,男性,61775.52068913754,短大,既婚,3,573.0437618834876,0.08128031548049275,3779.006054766389,34.945497393325525,15,3,1.7174134370582075,False
542,542,28,男性,12916.147385248425,専門学校,独身,3,704.7302674776973,2.3313102276943956,3267.1699751629817,11.539751906074933,20,3,3.2928918302249746,True
543,543,52,男性,22294.821892083128,高校,既婚,1,786.4081937465018,2.167084355378382,3910.8888890997896,8.718687862384293,15,2,4.935383691390182,False
544,544,66,男性,44627.711436045945,専門学校,離婚,1,512.1196695414774,3.9206623454319818,2863.1728572622706,93.65165671249473,21,4,2.1638337220718467,False
545,545,7,女性,21166.590639617796,大学院,離婚,0,630.3009351785685,0.3775862331429009,2914.2741007379072,77.0354147863926,24,4,4.177409316990701,False
546,546,33,男性,27616.974979149458,大学,独身,2,588.9218054914129,7.806367665995838,4903.39004611525,18.336876132353314,23,1,2.961913628832269,False
547,547,53,女性,12949.380600758863,大学院,離婚,1,664.285101299208,1.2281013653489012,1824.9836224113108,56.161870222340895,25,3,1.1592227328883493,False
548,548,41,男性,27286.669046761028,大学,離婚,4,651.0017923499405,5.651100182756405,3985.362901454242,18.062113619288812,25,1,4.05207759126267,False
549,549,50,男性,20058.892838549524,大学院,独身,1,784.5381247627721,8.128144490557615,2883.507047969463,16.569696751656593,16,0,1.6742765775684512,True
550,550,35,男性,36057.31366910498,短大,既婚,2,639.1595207125217,4.1262774311690436,2731.3551955189096,5.115214786800899,19,3,3.5258942685310006,False
551,551,46,女性,39882.50461070533,専門学校,離婚,0,787.4784098970229,6.752381898139078,2525.340590379215,16.675006454706576,22,3,1.3426567761878916,False
552,552,42,男性,80400.99421986402,大学,独身,1,618.4899663981314,5.421480957021663,3121.6038592377463,23.127874378133257,21,0,,False
553,553,62,女性,29431.375748666604,高校,離婚,0,742.6481875105217,2.196633453230412,2942.2832072765827,0.6828424250830493,20,0,2.1668955487214436,False
554,554,48,女性,25923.318175192362,専門学校,離婚,1,672.866302813672,8.273707458684541,2632.2368683825143,17.615707563219747,19,4,1.9058587667095797,False
555,555,50,女性,24274.753795195993,高校,離婚,1,822.9885398683444,1.7456698852171504,2414.3917631711583,45.60934324434714,20,1,1.5165456162653372,False
556,556,38,女性,18461.02170690123,専門学校,離婚,0,502.29851371855716,4.233973975163369,1683.1138925879125,34.18734659148969,18,4,4.784008773356192,False
557,557,37,女性,26088.29229841648,専門学校,独身,2,533.6142282240176,6.840263564285861,2399.1238248331874,30.248643731955028,16,2,3.8476149697652207,False
558,558,38,女性,19001.99580367082,大学院,独身,2,833.1622284658387,2.3817660043866598,2556.2879256514257,72.09054254493982,19,2,3.9666435548723546,True
559,559,50,女性,23962.142980122153,大学,独身,2,576.6734906513647,1.803182528702926,3119.316922226953,0.5458970316696409,25,3,2.9976182455209783,False
560,560,38,女性,42565.47543181918,大学,離婚,1,583.0196641924139,3.0748788996596454,5371.8399584778335,24.42878798243679,22,2,2.8989111410819337,True
561,561,49,女性,13316.09479248405,専門学校,離婚,3,562.4276414500146,8.517740157598823,2478.015065683362,46.44306725614123,18,2,,False
562,562,76,男性,,短大,離婚,2,764.8445956533724,13.290714958562575,2192.68202809355,23.383080517968985,14,0,3.239364382335967,False
563,563,58,男性,42555.2084246392,短大,独身,1,524.6542386774876,3.93820600902027,2405.832250083278,11.7422312057135,18,3,1.9876659804351617,False
564,564,40,男性,20763.78695326162,高校,離婚,0,652.2450412277661,5.415656775254085,3121.2955352703616,4.394176743942461,19,2,4.908581331201623,False
565,565,63,男性,7624.122786741272,高校,既婚,3,623.4378178219462,11.6793456719585,3556.7078613253702,65.5608855876078,14,2,4.186323760060589,False
566,566,38,男性,16253.913775028312,大学院,離婚,0,753.6515583504435,0.5187360409862849,3708.9480240377707,19.089533527173916,16,1,2.6519682407715504,False
567,567,14,女性,42129.23822518176,専門学校,既婚,1,593.6317337668355,1.320339329994484,3821.1717655419084,63.14036753729188,19,1,1.6053650347661321,False
568,568,29,女性,21776.04886451278,高校,離婚,1,691.5272579113274,6.170442248531405,3986.899644096263,26.44596530233055,23,1,4.141326764555136,True
569,569,16,女性,13364.388635794294,高校,独身,0,532.878382662273,8.679102080046132,2741.7040133357045,33.64342158298713,20,3,1.488215068325264,False
