id,date,region,product,quantity,unit_price,customer_age,customer_gender,discount_rate,weather,holiday,sales
448,2024-03-23,仙台,C商品,61.0,804.0557550566386,55.20330540715037,男性,0.2311313408377011,曇り,False,37711.009487209776
449,2024-03-24,広島,B商品,51.0,769.3335193588509,49.61105354579533,女性,0.0631585465321839,雨,False,36757.92015636046
450,2024-03-25,仙台,B商品,46.0,662.531130577858,32.630816243478584,女性,0.1504324421093732,曇り,False,25891.787913051154
451,2024-03-26,仙台,D商品,52.0,641.2215004264219,49.14901148266771,男性,0.07008742909456996,雨,True,31006.556567031308
452,2024-03-27,仙台,A商品,,728.9104993775422,62.932209762382186,女性,0.12286827817875277,雪,False,25574.02085490435
453,2024-03-28,仙台,B商品,47.0,,36.05056412082405,男性,0.2340252071204894,曇り,False,30895.748762355473
454,2024-03-29,仙台,C商品,53.0,1390.6518275053136,76.46909008698647,男性,0.23136744458712108,雨,False,56651.71419684496
455,2024-03-30,札幌,D商品,54.0,894.8240648209592,37.115535990219236,男性,0.06843011337071554,雪,False,45013.92224139449
456,2024-03-31,名古屋,A商品,54.0,1035.5500212536062,45.486105200102045,男性,0.276666995446458,雨,False,40448.56544489819
457,2024-04-01,仙台,E商品,46.0,1080.0962773012657,34.91271605990496,女性,0.17777045482944803,曇り,False,40852.005257988
458,2024-04-02,金沢,C商品,49.0,1026.2130372431698,48.34906253880391,女性,0.11397728728860435,雨,True,44553.154894821695
459,2024-04-03,名古屋,B商品,57.0,984.5113078548013,18.866674610470874,女性,0.1505806742342582,曇り,False,47666.987085626126
460,2024-04-04,名古屋,B商品,62.0,760.9412472801511,36.80937301774918,男性,0.1815213760313231,曇り,False,38614.47698968174
461,2024-04-05,大阪,C商品,46.0,1290.1855096558425,28.618181994771493,女性,0.16796715955373562,雨,False,49379.92885787184
462,2024-04-06,札幌,B商品,47.0,1361.439328727577,47.03007521838436,女性,0.14592151066085346,雪,False,54650.474124707885
463,2024-04-07,仙台,D商品,54.0,663.4682611754629,,女性,0.15147984122682004,晴れ,False,30400.174492932747
464,2024-04-08,東京,A商品,47.0,795.1942818227241,54.69009280671827,女性,0.052923573128365854,雪,True,35396.15867757878
465,2024-04-09,福岡,D商品,48.0,944.0379315245988,9.425109587116616,男性,0.2438198712914038,雪,False,34265.41077917127
466,2024-04-10,広島,B商品,60.0,807.0924410179617,75.6310447939182,男性,0.1625280959823046,雨,False,40555.034597856116
467,2024-04-11,金沢,E商品,42.0,1101.193110691173,49.429199109313025,女性,0.03932395851141093,雪,False,44431.373216718675
468,2024-04-12,東京,A商品,53.0,854.3455595186774,33.35251289260499,男性,0.22984713047483338,雪,False,34872.76426415786
469,2024-04-13,札幌,A商品,47.0,1433.0112135613203,47.35691878486411,女性,0.27973319351320525,晴れ,False,48511.06929122419
470,2024-04-14,福岡,C商品,48.0,1238.1097188687193,47.64284733754039,女性,0.28419206977108863,雪,False,42539.940252466426
471,2024-04-15,札幌,C商品,54.0,1042.514806126443,34.99726924572654,女性,0.11070531972335182,晴れ,False,50063.5550446859
472,2024-04-16,金沢,E商品,47.0,1205.3972526639463,47.96875001013113,男性,0.04065506206822621,雨,False,54350.412369381134
473,2024-04-17,名古屋,A商品,54.0,1221.1800848714618,35.88791568569539,女性,0.15551988798991953,晴れ,False,55688.163922263506
474,2024-04-18,福岡,E商品,50.0,887.2105023883514,38.934570109649655,男性,0.0337827688047662,曇り,False,42861.90375525027
475,2024-04-19,名古屋,C商品,48.0,836.756551091607,34.705812963673736,男性,0.28019622555378515,曇り,False,28910.425140880117
476,2024-04-20,金沢,C商品,42.0,1015.6286125939295,23.509930653905208,女性,0.0550738882065438,晴れ,False,40307.147828831694
477,2024-04-21,東京,A商品,56.0,1172.3272248995888,47.18754705323076,男性,0.07582975798534922,曇り,False,60672.07636872575
478,2024-04-22,金沢,D商品,45.0,1027.8120797306835,,男性,0.12199095806549112,雨,False,40609.27347358737
479,2024-04-23,東京,B商品,46.0,684.6007035618006,52.723253941145586,女性,0.11494934056773773,曇り,True,27871.689990217466
480,2024-04-24,福岡,C商品,52.0,839.4351112098316,57.298878789528516,男性,0.2383988677193667,晴れ,False,33244.36602102341
481,2024-04-25,福岡,C商品,68.0,985.2054272811243,49.86510315022302,男性,0.1368950461652887,雨,False,57822.826568520366
482,2024-04-26,仙台,D商品,48.0,984.866879134834,37.00911752674645,女性,0.05123047800100106,曇り,False,44851.760551171305
483,2024-04-27,札幌,D商品,51.0,1394.5084353579616,57.59495796646783,女性,0.08016296864582223,雨,False,65418.745468279354
484,2024-04-28,仙台,E商品,,722.8024115202004,24.637236902370976,男性,0.1527340155562566,晴れ,False,31232.700734503687
485,2024-04-29,札幌,E商品,49.0,1101.117848367175,31.4899292623128,女性,0.044236175227840464,曇り,False,51568.02170773479
486,2024-04-30,仙台,B商品,45.0,1297.8226216656578,30.53699892865133,女性,0.18349670269380422,雨,False,47685.440245886144
487,2024-05-01,名古屋,B商品,35.0,1454.2899490845593,61.200840887089655,男性,0.16972419196534377,雨,False,42261.16169075015
488,2024-05-02,福岡,A商品,51.0,919.1205153632077,59.14182771210113,男性,0.2144106949146773,曇り,False,36824.61359464614
489,2024-05-03,東京,E商品,52.0,1098.28589054404,52.309578555674925,女性,0.2813113846138103,雨,False,41044.92943061079
490,2024-05-04,札幌,C商品,49.0,1113.9520714397295,61.078947978176956,男性,0.2736763683303467,雨,False,39645.395987667835
491,2024-05-05,金沢,E商品,50.0,1039.0963463106582,31.810758263820176,女性,0.28382268542064937,晴れ,False,37208.86154449911
492,2024-05-06,札幌,C商品,53.0,980.2309597521388,50.22892679791471,女性,0.07341467910711028,晴れ,False,48138.18377472728
493,2024-05-07,東京,D商品,52.0,1087.1950779000092,43.12238357425254,男性,0.039469591991806385,晴れ,False,54302.76445150938
494,2024-05-08,仙台,E商品,48.0,493.55078295606296,57.70323155827371,男性,0.09068301014893455,晴れ,False,21542.1173902197
495,2024-05-09,札幌,D商品,49.0,1136.4138980125263,43.271636511717034,女性,0.26852555182989435,晴れ,False,40731.62871813602
496,2024-05-10,広島,B商品,61.0,1025.2355807323934,39.22585667384878,女性,0.29161604238704647,晴れ,False,44301.88672805448
497,2024-05-11,名古屋,B商品,51.0,955.5050206443469,53.11362777841485,女性,0.25779748532114277,曇り,False,36168.089684635896
498,2024-05-12,福岡,A商品,41.0,1409.3724391439116,58.1425375078685,女性,0.03300531633826308,晴れ,False,55877.081894013034
499,2024-05-13,東京,E商品,40.0,865.0131962418895,34.97482207729797,男性,0.2842283994179379,雨,False,24766.075199946503
500,2024-05-14,福岡,D商品,45.0,919.3848021869939,44.08386492971436,女性,0.1270074082052358,曇り,False,36117.725459307316
501,2024-05-15,広島,C商品,65.0,1398.3106604409468,29.123390495375208,男性,0.0027930872287061036,雨,False,90636.32869157786
502,2024-05-16,札幌,B商品,50.0,833.5877390300286,7.529084737605906,男性,0.13271812222445808,晴れ,False,36147.77697983158
503,2024-05-17,札幌,B商品,52.0,889.9769434126922,48.00689447120593,女性,0.013820750902640276,晴れ,False,45639.193275972
504,2024-05-18,金沢,C商品,45.0,970.59491531383,54.13358034381948,男性,0.16316337634833525,雨,False,36550.321733911456
505,2024-05-19,広島,D商品,56.0,1168.1468964259097,48.93100213630088,男性,0.1015662082311154,雨,False,58772.14814794314
506,2024-05-20,東京,D商品,50.0,1041.5605014706628,15.756574233684493,女性,0.14203048007821462,雨,False,44681.358170813925
507,2024-05-21,金沢,E商品,52.0,741.4749305695475,39.73725854885288,男性,0.18395110822293512,雪,False,31464.149359331277
508,2024-05-22,名古屋,E商品,58.0,893.5662873745621,11.724783599233781,男性,0.2606403287453461,雪,True,38318.678835694875
509,2024-05-23,金沢,A商品,51.0,878.5291133575577,65.54551661481277,女性,0.19857047294157856,雪,True,35908.03776308529
510,2024-05-24,大阪,B商品,43.0,984.5557909553909,28.70918126822871,女性,0.1302146605434542,雪,False,36823.14429255183
511,2024-05-25,東京,E商品,59.0,1085.1687317259657,63.83105414189845,女性,0.2458283561011095,曇り,False,48285.80569249329
512,2024-05-26,大阪,D商品,49.0,1083.6411511775943,59.18804465526218,女性,0.27167464127193963,晴れ,False,38672.923178031575
513,2024-05-27,広島,C商品,54.0,644.7976491903196,31.491144711959073,女性,0.03592798992965916,雨,False,33568.09375015126
514,2024-05-28,仙台,D商品,54.0,1212.7881975121713,28.008225730983824,女性,0.15957989326583744,晴れ,True,55039.585665552026
515,2024-05-29,大阪,B商品,46.0,1050.5137691993248,50.25555324579507,女性,0.08535358792273325,雨,False,44199.0378924527
516,2024-05-30,名古屋,D商品,57.0,1276.9064095187812,32.33513944225393,男性,0.01411835936308422,晴れ,False,71756.07939950166
517,2024-05-31,金沢,A商品,54.0,1088.8396654581343,46.53726963237311,男性,0.2005640085341956,曇り,False,47004.711345152195
518,2024-06-01,仙台,B商品,,1220.2645915471523,37.757586137896226,女性,0.2588312332377677,雪,False,40698.990109827995
519,2024-06-02,金沢,C商品,55.0,1093.3090622900254,18.2826237830155,男性,0.04887079634321821,晴れ,False,57193.29977716601
520,2024-06-03,大阪,A商品,55.0,1269.2451512405496,11.542979713133114,男性,0.24372409728717015,雨,False,52794.47373850809
521,2024-06-04,金沢,B商品,56.0,1104.4501272035557,48.40026372741896,女性,0.2560187200610825,晴れ,False,46014.652278873684
522,2024-06-05,広島,C商品,53.0,980.4169507114192,36.576633805040615,男性,0.27430213279994503,曇り,False,37708.78397519709
523,2024-06-06,仙台,A商品,58.0,1454.4869440893763,36.703652746288014,女性,0.07958552672581572,曇り,False,77646.38840263567
524,2024-06-07,広島,A商品,38.0,1177.8074244559784,55.43795758640678,男性,0.27118591955696675,晴れ,False,32619.300129766725
525,2024-06-08,大阪,B商品,38.0,1114.7488842008827,62.60163414948667,女性,0.09619882642092967,雪,False,38285.43129189524
526,2024-06-09,広島,E商品,48.0,744.7391166923328,,男性,0.16570140403665085,雨,False,29824.07037193911
527,2024-06-10,名古屋,A商品,47.0,742.3384765072924,39.89101939635208,男性,0.015152241249684638,曇り,False,34361.24808664954
528,2024-06-11,大阪,A商品,50.0,1058.5430964283707,52.50214549670826,男性,0.01316432651062308,曇り,False,52230.40447407109
529,2024-06-12,大阪,C商品,37.0,1029.104239553648,24.64596645450637,女性,0.21611196381966086,晴れ,False,29847.992550637107
530,2024-06-13,大阪,D商品,57.0,877.1754869983367,48.347295821215454,男性,0.1333439933933373,曇り,False,43331.93606534829
531,2024-06-14,東京,B商品,34.0,1028.196539922412,53.27828957733231,男性,0.07688771261076527,曇り,True,32270.789235018136
532,2024-06-15,金沢,B商品,48.0,1317.725385608719,55.203453126264435,女性,0.05712404880747306,雨,False,59637.6756655853
533,2024-06-16,東京,E商品,44.0,1139.0804949100598,15.948709462463025,女性,0.20098604725776542,雪,False,40046.21318410538
534,2024-06-17,東京,E商品,48.0,771.7982980494523,33.57967095286589,男性,0.00012046320760196183,雨,False,37041.85558804068
535,2024-06-18,名古屋,B商品,46.0,977.6982345714113,31.826051207648,男性,0.24176735075905625,雪,False,34100.84523763464
536,2024-06-19,仙台,E商品,44.0,839.0067038294878,46.498304316138196,男性,0.023774881838978645,雨,False,36038.61441768856
537,2024-06-20,金沢,C商品,47.0,922.4600167182878,52.211168696519756,男性,0.05744688447243583,晴れ,False,40864.97544724926
538,2024-06-21,広島,B商品,50.0,917.2768668740714,67.45065611168972,女性,0.11587091858972687,曇り,False,40549.55768541331
539,2024-06-22,札幌,E商品,,904.470883479199,37.575517794478905,男性,0.14545762191483108,雪,False,40191.252383209634
540,2024-06-23,大阪,B商品,37.0,748.972925605321,37.53641252536179,男性,0.10649853474418254,晴れ,False,24760.711039215756
541,2024-06-24,広島,D商品,44.0,974.469063696362,62.24508028318121,女性,0.09621364949528817,曇り,False,38751.320905346656
542,2024-06-25,大阪,A商品,57.0,887.878472630538,49.44865407795458,男性,0.2891748036219565,曇り,False,35974.204211044045
543,2024-06-26,名古屋,B商品,51.0,414.1102619995464,64.01477266781961,男性,0.19247390437301828,曇り,False,17054.64699460957
544,2024-06-27,大阪,A商品,41.0,1410.5944049003326,49.33092004514754,男性,0.007029886610216462,雨,False,57427.80153341598
545,2024-06-28,東京,E商品,45.0,1217.7539308433345,27.643250719300937,女性,0.12905277253329395,晴れ,False,47726.97344121083
546,2024-06-29,金沢,A商品,45.0,924.7398550150008,25.0030746783329,女性,0.2625026099231911,晴れ,False,30689.69533081064
547,2024-06-30,札幌,B商品,53.0,1003.7638099481197,21.727316264116066,男性,0.09043685592320039,曇り,False,48388.2880450067
548,2024-07-01,福岡,D商品,55.0,765.6691305364876,54.930777521377095,男性,0.02836690343231647,雪,False,40917.220753719936
549,2024-07-02,大阪,E商品,34.0,1339.144575562173,62.82895234630512,女性,0.22751543147697534,晴れ,False,35171.9296678652
550,2024-07-03,広島,B商品,54.0,1379.4577389546223,72.74043212079572,男性,0.1818041495808244,雨,False,60947.99628342968
551,2024-07-04,東京,E商品,58.0,1031.3387456493049,57.6465799848486,男性,0.17109375234795116,雪,False,49583.22152343149
552,2024-07-05,福岡,C商品,44.0,1204.706128837069,62.44257866302479,女性,0.016072967882222376,雪,False,52155.088740513194
553,2024-07-06,札幌,A商品,46.0,1035.0573557867847,36.29975501019473,女性,0.0421497029386552,雪,False,45605.77980293149
554,2024-07-07,福岡,C商品,47.0,732.6549122248139,27.653762748842148,女性,0.18676481886393412,雪,False,28003.575261908623
555,2024-07-08,東京,B商品,58.0,917.6353262072686,57.7511899862633,男性,0.06234715243765074,晴れ,False,49904.55584523894
556,2024-07-09,金沢,D商品,49.0,1026.3855933543914,,男性,0.1512210239245273,曇り,False,42687.551136311886
557,2024-07-10,金沢,E商品,38.0,909.0904562513111,46.61166561511339,男性,0.16346450580881802,雪,False,28898.484495217755
558,2024-07-11,仙台,A商品,50.0,956.2693445129928,50.81057220949485,男性,0.08505215708128182,雨,False,43746.82870057297
559,2024-07-12,金沢,E商品,53.0,981.7200884981771,49.84778223687309,女性,0.28452754666244784,雨,True,37226.86505105313
560,2024-07-13,仙台,B商品,55.0,983.8243004269077,64.25725289780343,男性,0.25273923205067256,曇り,False,40434.53162453215
561,2024-07-14,福岡,E商品,66.0,1010.4516980994966,64.42478377225433,男性,0.21671205228983956,晴れ,False,52237.32603306369
562,2024-07-15,名古屋,A商品,46.0,787.8789867206798,53.16330528510521,女性,0.023398159922822726,曇り,True,35394.42713671966
563,2024-07-16,広島,B商品,56.0,856.5967701744128,57.68704308844392,女性,0.03183900579270583,雪,False,46442.12051622172
564,2024-07-17,広島,E商品,34.0,743.0831468600061,52.710938286371636,男性,0.1478344037594867,晴れ,False,21529.816358607954
565,2024-07-18,福岡,D商品,67.0,1195.5631099372401,38.082454019480714,女性,0.0482140047572957,晴れ,False,76240.65503929429
566,2024-07-19,大阪,B商品,49.0,578.8706116319352,56.3484701236971,女性,0.2934796390588422,雪,False,20040.209799952754
567,2024-07-20,大阪,B商品,43.0,1230.718068663385,24.082573967111074,男性,0.047556070208222834,雨,False,50404.168012690534
568,2024-07-21,金沢,D商品,47.0,1277.2698794525686,60.80837328443825,男性,0.1462403506391922,雪,False,51252.62976776567
569,2024-07-22,広島,C商品,56.0,939.5638826034757,27.082155903509474,男性,0.10923631705245163,曇り,False,46868.04552821272
570,2024-07-23,広島,A商品,57.0,479.3725824345403,49.287049301920995,男性,0.19181592643622938,雪,False,22083.01332632368
571,2024-07-24,仙台,C商品,43.0,927.7378876065419,32.32269062360761,女性,0.03871092266682747,雨,False,38348.44481332572
572,2024-07-25,名古屋,E商品,49.0,987.1631677422362,53.3008347461164,女性,0.12909492841271727,雪,False,42126.54505427316
573,2024-07-26,東京,D商品,44.0,797.8803560142173,44.49112161108137,男性,0.08241150984214309,曇り,False,32213.53657287476
574,2024-07-27,大阪,C商品,52.0,896.9563212383514,21.078660627550015,男性,0.2663254574015064,曇り,False,34219.8489731995
575,2024-07-28,広島,B商品,41.0,1306.0390397726703,51.31049446527718,女性,0.012175713640408524,雨,False,52895.62037926937
576,2024-07-29,仙台,E商品,55.0,1132.9854324603482,36.33118834750934,男性,0.27411824820193775,曇り,False,45232.73977618015
577,2024-07-30,札幌,E商品,53.0,815.08717712438,58.21720081220054,男性,0.24989824156590013,曇り,False,32404.111216418456
578,2024-07-31,仙台,C商品,55.0,680.4801660809136,45.019885331016106,男性,0.08927121493224463,雪,False,34085.308120466616
579,2024-08-01,大阪,C商品,60.0,934.5965364780458,50.93131478082057,男性,0.2367871964031314,晴れ,True,42797.762570239945
580,2024-08-02,大阪,D商品,47.0,957.3086441299124,30.63646567477182,女性,0.009364068101624268,曇り,False,44572.1840172243
581,2024-08-03,仙台,A商品,40.0,1099.2398374726633,36.16001652858957,男性,0.29005966508801806,曇り,False,31215.78793455741
582,2024-08-04,東京,C商品,45.0,892.9366574864682,38.120420458483736,女性,0.1579784827769368,雨,False,33834.234560438104
583,2024-08-05,福岡,C商品,46.0,1102.2999150723722,57.85053720363834,男性,0.09098430781963358,雨,False,46092.36433333409
584,2024-08-06,大阪,B商品,40.0,1387.0308080120458,70.16065631708234,男性,0.10877496377840312,雪,False,49446.263284440254
585,2024-08-07,仙台,E商品,50.0,1163.1002044888526,32.92242372385685,女性,0.019921606038149207,雪,False,56996.46902160675
586,2024-08-08,広島,A商品,51.0,990.3822985338455,61.1527221698652,男性,0.29680485421261177,曇り,False,35518.03326494056
587,2024-08-09,仙台,B商品,54.0,,12.454838734114468,女性,0.011787583545207736,晴れ,False,51408.76153715515
588,2024-08-10,名古屋,D商品,56.0,928.6653731640257,27.08715898361566,男性,0.1964721369443577,晴れ,False,41787.67615636657
589,2024-08-11,福岡,D商品,40.0,1236.128182490429,30.618323157198375,男性,0.13282077831193748,雪,False,42877.787007949184
590,2024-08-12,札幌,C商品,56.0,874.5373108097394,24.712369658389164,男性,0.2846748654566145,雨,False,35032.397093018495
591,2024-08-13,東京,C商品,,1009.0445417999965,21.2461741531863,男性,0.07379992209203855,曇り,True,37383.0853291104
592,2024-08-14,金沢,D商品,56.0,1010.2395803762171,51.19498368206696,男性,0.15962604718140339,曇り,False,47542.825649455466
593,2024-08-15,札幌,C商品,47.0,899.6431614376936,41.788984534082076,女性,0.14470686257482587,晴れ,False,36164.55523912992
594,2024-08-16,福岡,A商品,58.0,725.5068904231798,50.69108096407665,女性,0.2108599332150304,雪,True,33206.54024576722
595,2024-08-17,福岡,C商品,61.0,1064.5949007235336,55.35709029182269,男性,0.02040306958572615,晴れ,False,63615.30770989118
596,2024-08-18,福岡,E商品,56.0,987.7992056289233,48.984254897588,男性,0.05813673900700645,晴れ,False,52100.819737116995
597,2024-08-19,札幌,C商品,48.0,1100.048093887314,54.86644764225561,女性,0.06436944602785495,雪,False,49403.45315902991
598,2024-08-20,広島,B商品,36.0,893.2799387121667,43.95701570636596,女性,0.2214452264525069,雨,False,25036.8249743485
599,2024-08-21,福岡,A商品,44.0,1244.1642597626096,27.19509917541383,男性,0.05674160889802202,曇り,False,51637.00862893155
600,2024-08-22,仙台,B商品,55.0,824.6452437576311,60.86721271231194,男性,0.172047529167293,雨,False,37552.18869212639
601,2024-08-23,札幌,B商品,,1342.4080568035786,36.1633180082831,女性,0.0645731461502861,雪,False,86644.99361592128
602,2024-08-24,金沢,E商品,47.0,650.4726980343477,30.966055518563614,男性,0.25848748502519353,雪,False,22669.68137336916
603,2024-08-25,福岡,A商品,43.0,1086.9540129113782,42.331231862934025,女性,0.28265563634689156,曇り,False,33527.97439262053
604,2024-08-26,仙台,A商品,52.0,1095.0861365053247,31.307836210552303,男性,0.15554789248267212,雨,False,48086.88538601634
605,2024-08-27,広島,A商品,52.0,840.8885864118236,38.73854427015851,女性,0.10569266526275348,曇り,False,39104.66718729629
606,2024-08-28,名古屋,A商品,57.0,1084.8787875722026,50.160808823452,女性,0.07021733250524974,晴れ,True,57495.98510198912
607,2024-08-29,広島,A商品,48.0,1255.9037339520319,50.2251260886919,男性,0.01493430045691313,晴れ,False,59383.08913172319
608,2024-08-30,金沢,E商品,45.0,556.6362321291872,31.53254900361556,女性,0.08055002285924862,晴れ,False,23030.962690810284
609,2024-08-31,福岡,C商品,62.0,1100.548961498163,37.68441940576883,男性,0.19627073398359537,雨,False,54841.69136048216
610,2024-09-01,金沢,B商品,49.0,501.3458359339845,61.11499507155366,男性,0.16008507939276326,晴れ,True,20633.304551277804
611,2024-09-02,札幌,A商品,54.0,806.8670392953584,52.44600176600912,男性,0.28321238348427824,曇り,False,31231.024304847324
612,2024-09-03,大阪,C商品,41.0,1325.8332729801891,76.12597559022812,男性,0.11888317874751017,雨,False,47896.77395896264
613,2024-09-04,福岡,C商品,53.0,883.6435933215892,62.70192260612291,女性,0.20815900269851836,曇り,False,37084.37688232609
614,2024-09-05,大阪,B商品,51.0,765.2240071182055,62.16439602839908,男性,0.1467968242425364,雪,False,33297.46920499435
615,2024-09-06,仙台,E商品,50.0,960.4124542030636,24.181971743162972,男性,0.15377286477726348,雨,True,40636.3539876248
616,2024-09-07,名古屋,D商品,37.0,1413.5812676327105,56.45790527450134,男性,0.08033229438123525,曇り,False,48100.926521049274
617,2024-09-08,東京,D商品,57.0,633.6635505587948,44.20339797454634,男性,0.1364852330525999,曇り,False,31189.136491478865
618,2024-09-09,金沢,C商品,51.0,789.738017672131,36.73527294692626,女性,0.14123549910381217,雨,False,34588.14770383257
619,2024-09-10,広島,B商品,33.0,1299.4863366359252,47.52023010798793,男性,0.21199275652468016,雪,False,33792.15332018846
620,2024-09-11,名古屋,D商品,49.0,1371.5404687075466,59.17817301917225,女性,0.28219199975583414,雨,True,48240.63333374858
621,2024-09-12,福岡,C商品,59.0,979.3137551419433,52.51247386506317,女性,0.09879638324475128,晴れ,False,52071.104786252916
622,2024-09-13,大阪,E商品,68.0,752.1894594946715,31.822892979869103,女性,0.012660140574389533,晴れ,False,50501.33119352485
623,2024-09-14,広島,D商品,51.0,1419.1687003618317,56.1368837038893,男性,0.14888853765019192,雪,True,61601.4081421878
624,2024-09-15,大阪,C商品,49.0,1318.8884783498393,35.436186868860545,男性,0.16333839964475058,曇り,False,54069.70390432753
625,2024-09-16,札幌,C商品,37.0,1135.7893975524466,48.250246784464295,男性,0.050532165339574574,曇り,False,39900.63349720245
626,2024-09-17,大阪,A商品,56.0,837.519530212516,40.44974898784299,男性,0.22813938188282,曇り,False,36201.1071674024
627,2024-09-18,札幌,E商品,49.0,990.1941318323926,41.71700622396561,女性,0.2954787325324475,雨,False,34183.02841507701
628,2024-09-19,仙台,A商品,44.0,967.9279837910339,56.493644625607644,女性,0.28373241510253827,雨,True,30504.99932940563
629,2024-09-20,広島,B商品,53.0,1066.1702609231156,,男性,0.059131811647095654,雪,False,53165.661139135176
630,2024-09-21,広島,A商品,51.0,1290.2002876262673,74.17792611415399,男性,0.2626089719702282,晴れ,False,48520.48793930906
631,2024-09-22,東京,A商品,50.0,1175.8834082274807,17.683708960582553,男性,0.2113480909235054,曇り,False,46368.13473749888
632,2024-09-23,福岡,D商品,63.0,784.5247846030484,36.03498475117714,男性,0.13615396914207348,晴れ,False,42695.643141207824
633,2024-09-24,札幌,C商品,53.0,1275.2992900039076,50.553178349126114,男性,0.1621832982974187,雨,False,56628.753376240034
634,2024-09-25,東京,E商品,46.0,1062.626428002631,53.76471249652965,男性,0.25488005249473744,雨,False,36422.07081954715
635,2024-09-26,大阪,A商品,55.0,1137.4131591717833,43.492864191424424,男性,0.14404048189151195,雨,True,53546.879078821294
636,2024-09-27,大阪,E商品,48.0,1293.3081718557205,44.13913945497686,女性,0.11196221073153806,晴れ,False,55128.31342932432
637,2024-09-28,東京,A商品,50.0,777.6839500972898,51.158251279914246,女性,0.14797424790779573,雪,False,33130.33762358398
638,2024-09-29,広島,B商品,40.0,992.8348842587075,41.533957838134796,女性,0.17373894121051472,雪,False,32813.63210682943
639,2024-09-30,大阪,A商品,48.0,893.709089728157,65.89771886902359,女性,0.05672329613350465,雨,False,40464.71828996649
640,2024-10-01,金沢,D商品,56.0,686.4281149269088,57.590236713474035,男性,0.2702723190800972,曇り,False,28050.713399734686
641,2024-10-02,仙台,C商品,48.0,1069.341995520984,58.09236526508452,男性,0.20225608464888414,晴れ,False,40946.9313771017
642,2024-10-03,仙台,B商品,52.0,1502.3113103168848,30.507649149443743,男性,0.18998067520124667,雨,False,63278.862047461495
643,2024-10-04,金沢,A商品,56.0,631.9844510988494,43.809173633914455,男性,0.02984886785419144,晴れ,False,34334.74412099738
644,2024-10-05,東京,E商品,51.0,993.543877790106,40.493010769189446,男性,0.18125218145177754,晴れ,True,41486.556011202134
645,2024-10-06,金沢,B商品,53.0,1128.1085870149548,29.915979364658014,女性,0.0362881986715477,雪,False,57620.09259977269
646,2024-10-07,札幌,B商品,39.0,1024.6156403312361,50.402462759186506,男性,0.023609302558619715,雨,False,39016.582007222125
647,2024-10-08,札幌,A商品,44.0,977.3743894968519,36.935313633302755,女性,0.158193268692718,雪,True,36201.45496377499
648,2024-10-09,東京,B商品,31.0,740.1567273108351,54.83105744775356,男性,0.12083566021394848,雨,False,20172.301415637485
649,2024-10-10,金沢,E商品,59.0,1046.5573485880327,28.947126556585026,女性,0.17664308104686696,晴れ,False,50839.72380843095
650,2024-10-11,札幌,B商品,66.0,848.6472045968147,70.78560919262732,男性,0.026766650417171578,雪,False,54511.49626189489
651,2024-10-12,広島,E商品,49.0,562.0156590042893,31.555010121119075,女性,0.12929491885417752,晴れ,False,23978.14460894908
652,2024-10-13,金沢,A商品,50.0,1238.9184441027462,48.28953505800654,男性,0.05243601451354739,雨,False,58697.72492933365
653,2024-10-14,広島,C商品,45.0,1191.6771639684084,56.877889655821015,男性,0.29613002577723496,曇り,True,37745.35986079356
654,2024-10-15,札幌,B商品,60.0,1010.3321953702159,36.44039354699831,男性,0.1683450637305523,雪,False,50414.865453095284
655,2024-10-16,仙台,C商品,56.0,1045.8149376411404,57.78702965149426,男性,0.20623105828226018,雪,False,46487.58331190468
656,2024-10-17,札幌,E商品,50.0,,26.562246032993755,女性,0.09762548420478234,晴れ,False,54813.097755103736
657,2024-10-18,広島,B商品,52.0,1044.8679313556165,66.7817654877384,男性,0.028421674433803244,晴れ,False,52788.89382958389
658,2024-10-19,名古屋,D商品,46.0,1180.803510952263,45.212238974486375,女性,0.292761258835061,曇り,False,38415.05947785486
659,2024-10-20,福岡,C商品,43.0,940.50355982523,36.05382888046681,男性,0.08587771061495496,雪,False,36968.61649313563
660,2024-10-21,大阪,B商品,,1262.3967477147894,40.51227341358848,女性,0.12714245555207226,雨,True,55094.62626646906
661,2024-10-22,金沢,C商品,46.0,1064.1571451865368,57.13378904089079,男性,0.1949591765107725,雨,False,39407.73744621409
662,2024-10-23,名古屋,B商品,9999.0,1038.8103887211748,36.23317062224343,男性,0.007409189305833386,雪,False,57742.364170303306
663,2024-10-24,札幌,A商品,51.0,745.9877822575936,33.759634658658335,女性,0.24307773915518607,雪,False,28797.392694160357
664,2024-10-25,仙台,C商品,48.0,1057.3911708603418,41.67695103624393,男性,0.1609734570085861,雪,False,42584.60441647661
665,2024-10-26,東京,D商品,41.0,833.6090165011097,27.345568308450478,男性,0.08346515612064664,曇り,True,31325.300101605902
666,2024-10-27,札幌,D商品,50.0,872.3434546943012,72.30815861912723,女性,0.018482395587740775,雨,False,42811.022893813235
667,2024-10-28,仙台,E商品,46.0,836.9248743367758,36.50408113177915,男性,0.04874952464233243,雨,False,36621.758489369655
668,2024-10-29,福岡,B商品,44.0,786.753013620155,57.474251792706056,女性,0.26851015765603103,晴れ,False,25322.080867452587
669,2024-10-30,札幌,C商品,44.0,1424.9542806033924,48.14205125471659,男性,0.2058072671807673,晴れ,True,49794.286707214356
670,2024-10-31,広島,E商品,55.0,1266.2678123976807,30.23198924277048,女性,0.07497051649106695,雪,False,64423.42832674172
